,u,v
55223,676,2926
55224,432,3310
55225,857,4018
55226,1024,2582
55227,432,4144
55228,4348,4352
55229,267,3614
55230,4397,4762
55231,37,4351
55232,4051,4348
55233,2322,4461
55234,1197,2826
55235,22,2826
55236,22,1197
55237,2407,3227
55238,3165,4431
55239,111,4505
55240,1423,2446
55241,403,2604
55242,3326,4233
55243,782,1965
55244,1299,3202
55245,198,415
55246,1362,3641
55247,931,2555
55248,4233,4273
55249,2805,3012
55250,111,2034
55251,743,2221
55252,486,4083
55253,1310,3493
55254,873,2710
55255,486,2404
55256,2605,2805
55257,201,3820
55258,386,2235
55259,3420,3745
55260,415,4606
55261,743,3165
55262,2303,3089
55263,743,1029
55264,1362,2422
55265,2160,2422
55266,1258,4388
55267,443,2221
55268,3138,4505
55269,1029,2203
55270,141,4388
55271,141,1258
55272,198,469
55273,4273,4403
55274,2160,3326
55275,1297,4893
55276,3165,4872
55277,1969,2831
55278,963,1607
55279,3168,4072
55280,469,4606
55281,1423,4893
55282,782,2397
55283,1310,3098
55284,889,2967
55285,3181,4174
55286,147,443
55287,469,2662
55288,1480,3476
55289,136,415
55290,2446,2967
55291,3012,4174
55292,43,4184
55293,469,2446
55294,111,403
55295,3931,4174
55296,117,1969
55297,604,1362
55298,743,2831
55299,873,4284
55300,2662,4388
55301,469,2160
55302,43,3745
55303,486,2710
55304,2486,3710
55305,2397,3475
55306,141,4893
55307,2486,3227
55308,3227,4505
55309,2374,4403
55310,2831,4072
55311,4019,4403
55312,2604,4388
55313,1969,3387
55314,4168,4273
55315,3387,4273
55316,3476,3804
55317,1969,2235
55318,2196,2675
55319,469,972
55320,4083,4403
55321,4284,4893
55322,1607,2486
55323,403,4072
55324,873,2160
55325,3475,4233
55326,889,1159
55327,117,332
55328,147,4083
55329,1299,4168
55330,1029,3804
55331,3138,3710
55332,415,1423
55333,782,1258
55334,2079,3710
55335,972,3121
55336,3641,4606
55337,132,782
55338,1676,3392
55339,111,2397
55340,1607,1979
55341,873,1310
55342,3820,4431
55343,1979,2079
55344,1299,2722
55345,1121,3227
55346,3181,4184
55347,972,4388
55348,1965,3098
55349,2662,3227
55350,4403,4606
55351,117,3227
55352,931,3641
55353,1480,2034
55354,2675,4431
55355,3012,4233
55356,604,2336
55357,985,2446
55358,1258,4284
55359,4431,4872
55360,963,2221
55361,2449,4083
55362,1276,2281
55363,415,3387
55364,2500,2722
55365,2203,2235
55366,2336,2967
55367,198,3089
55368,931,4505
55369,22,332
55370,136,2079
55371,1153,2281
55372,141,4174
55373,1153,2605
55374,2336,3820
55375,201,2805
55376,1297,3493
55377,2203,3392
55378,1859,2605
55379,2407,3931
55380,1969,3089
55381,3138,3641
55382,1153,4168
55383,1299,2221
55384,963,2336
55385,1159,1423
55386,2710,3710
55387,1480,3710
55388,2286,4872
55389,985,4505
55390,2221,4505
55391,3181,4431
55392,2555,3804
55393,2500,4284
55394,1029,4257
55395,2486,4184
55396,2397,4083
55397,2407,2805
55398,111,2486
55399,1276,2336
55400,1159,3420
55401,22,1297
55402,443,743
55403,415,1607
55404,3476,4019
55405,604,2221
55406,1969,3098
55407,1859,2034
55408,743,2710
55409,2662,4233
55410,1607,2235
55411,3181,3420
55412,2196,3878
55413,826,4606
55414,963,2449
55415,486,4388
55416,2555,3820
55417,931,1029
55418,2710,3878
55419,1276,4221
55420,963,3804
55421,1965,3804
55422,963,2195
55423,873,2235
55424,826,3326
55425,2303,4872
55426,2404,2967
55427,1979,2374
55428,2195,3202
55429,469,3931
55430,415,3121
55431,782,2805
55432,1276,2500
55433,2281,2967
55434,3878,4233
55435,1029,4174
55436,147,415
55437,2235,3392
55438,386,4893
55439,1965,4505
55440,972,2805
55441,1676,3326
55442,2374,3392
55443,3476,3931
55444,2422,3710
55445,201,2374
55446,3168,4505
55447,117,2079
55448,4168,4221
55449,931,972
55450,386,4872
55451,743,2662
55452,403,3493
55453,2195,2422
55454,2227,3098
55455,2281,3168
55456,1859,4671
55457,2281,2374
55458,117,2662
55459,889,2404
55460,1362,2605
55461,2710,4388
55462,2160,3138
55463,985,3931
55464,2195,4083
55465,4184,4431
55466,198,4431
55467,1979,2500
55468,3098,3710
55469,3420,3476
55470,111,1965
55471,3392,3878
55472,2604,2710
55473,2303,2449
55474,2805,3098
55475,3012,3493
55476,873,2446
55477,889,2407
55478,2286,2675
55479,2227,2446
55480,1297,4083
55481,1159,3931
55482,4174,4403
55483,147,826
55484,2227,2675
55485,2407,4083
55486,1965,3641
55487,826,2662
55488,2422,3387
55489,2374,2662
55490,743,2303
55491,1423,2303
55492,2404,2805
55493,111,889
55494,1310,2555
55495,4168,4284
55496,826,963
55497,3820,4273
55498,2235,4403
55499,2500,4893
55500,1299,3931
55501,386,2710
55502,4184,4606
55503,1362,3392
55504,3804,3820
55505,1029,3089
55506,141,4403
55507,3089,4431
55508,43,3476
55509,415,2446
55510,889,972
55511,443,3878
55512,141,3392
55513,931,4184
55514,931,2227
55515,2831,3820
55516,443,4671
55517,3820,4221
55518,2235,3227
55519,1153,3641
55520,2079,3138
55521,229,4388
55522,1362,3181
55523,985,2235
55524,1029,2831
55525,1121,3931
55526,2397,2675
55527,2422,3165
55528,2196,3168
55529,386,2422
55530,3089,4083
55531,1153,4388
55532,3392,4872
55533,1029,3121
55534,136,1480
55535,198,4273
55536,198,3476
55537,147,3121
55538,2486,3138
55539,1297,3089
55540,2203,4505
55541,1276,3168
55542,43,4893
55543,2303,4671
55544,3392,4671
55545,2196,2555
55546,2203,2486
55547,972,1480
55548,782,3387
55549,2286,3181
55550,403,3475
55551,972,2722
55552,1297,3138
55553,782,4019
55554,3493,4403
55555,3475,3476
55556,147,3227
55557,332,2555
55558,2404,3820
55559,1362,2286
55560,1607,2407
55561,22,2235
55562,1297,3326
55563,931,985
55564,3012,3202
55565,22,1276
55566,486,1969
55567,2675,3878
55568,1859,2422
55569,743,826
55570,2404,4893
55571,141,3820
55572,201,4284
55573,2449,2555
55574,201,4671
55575,1297,2662
55576,1979,4838
55577,2196,2407
55578,486,4257
55579,1159,3476
55580,2196,3202
55581,1159,2604
55582,3165,3181
55583,2196,2722
55584,3181,3804
55585,873,2605
55586,2446,2805
55587,2604,4403
55588,985,3804
55589,469,931
55590,147,3098
55591,1480,2160
55592,1276,2449
55593,1121,4273
55594,1121,1607
55595,1153,3931
55596,2195,3820
55597,3878,4257
55598,1299,4257
55599,2449,4168
55600,4388,4403
55601,117,3804
55602,1423,4168
55603,2079,2281
55604,147,4072
55605,2195,2605
55606,889,3475
55607,201,2034
55608,332,3181
55609,1423,2286
55610,3931,4872
55611,1310,3165
55612,604,2722
55613,782,2286
55614,2675,2831
55615,2227,2407
55616,3392,4431
55617,1676,4893
55618,117,4403
55619,1121,1299
55620,132,2221
55621,2034,3476
55622,1979,2203
55623,985,3098
55624,4284,4872
55625,963,3165
55626,3387,3804
55627,1159,1676
55628,782,2374
55629,136,3168
55630,117,4273
55631,1423,1979
55632,972,985
55633,403,604
55634,1297,4257
55635,147,4184
55636,3138,4671
55637,2034,2227
55638,2374,2404
55639,1029,3387
55640,1965,3202
55641,3089,3931
55642,743,4872
55643,1607,1859
55644,2831,3476
55645,2281,4233
55646,469,743
55647,43,1965
55648,198,2604
55649,3878,4403
55650,889,4431
55651,782,2281
55652,2604,4019
55653,3420,4221
55654,2605,3820
55655,443,2831
55656,2722,4168
55657,826,1159
55658,403,3641
55659,22,3392
55660,2604,4872
55661,403,3476
55662,3165,4893
55663,604,4606
55664,3202,3227
55665,985,1969
55666,1297,4221
55667,147,3012
55668,826,873
55669,3121,3420
55670,2196,2203
55671,826,2936
55672,2235,2500
55673,3820,3931
55674,3165,3745
55675,229,2710
55676,985,2662
55677,2303,2805
55678,403,4671
55679,469,2079
55680,403,2967
55681,889,1029
55682,2407,4893
55683,1297,2404
55684,1310,2605
55685,443,4273
55686,2034,3804
55687,198,2422
55688,1159,2605
55689,443,1965
55690,985,3168
55691,147,2235
55692,1607,3493
55693,4184,4388
55694,147,1276
55695,486,1159
55696,1258,3089
55697,1480,3387
55698,1969,2404
55699,1607,2422
55700,3420,3475
55701,1979,4273
55702,931,3476
55703,198,3181
55704,3804,4184
55705,4184,4403
55706,2662,4083
55707,4257,4505
55708,2374,4184
55709,972,3138
55710,963,2160
55711,972,2196
55712,2221,3089
55713,2227,3089
55714,2662,3392
55715,2079,2196
55716,873,3089
55717,1121,1258
55718,1859,1965
55719,1121,1965
55720,3098,3820
55721,963,2281
55722,1969,4606
55723,1029,2710
55724,2605,3098
55725,1159,1965
55726,782,2422
55727,2203,4168
55728,2034,3878
55729,443,1607
55730,1299,4431
55731,2203,4403
55732,4233,4838
55733,2936,4893
55734,1859,2722
55735,1965,2449
55736,2235,4606
55737,198,3710
55738,1310,2831
55739,2196,3476
55740,201,2404
55741,3326,4388
55742,4168,4838
55743,782,4606
55744,4221,4388
55745,486,2336
55746,3089,3475
55747,486,2675
55748,1362,4257
55749,782,1423
55750,2446,3476
55751,3326,3493
55752,2662,3931
55753,2967,4505
55754,2422,3227
55755,141,2662
55756,386,1299
55757,2034,3168
55758,2936,3012
55759,2722,3098
55760,3392,4184
55761,486,2227
55762,469,3012
55763,43,889
55764,972,2604
55765,1159,1859
55766,931,4083
55767,3710,4505
55768,229,2203
55769,931,1159
55770,3168,4273
55771,147,3165
55772,1859,3931
55773,2675,3202
55774,2286,4174
55775,1258,4083
55776,415,826
55777,2936,4505
55778,3820,4403
55779,2407,2722
55780,3820,4184
55781,1121,1310
55782,2195,4273
55783,2486,3202
55784,2286,2303
55785,2710,4893
55786,3392,4893
55787,2227,2422
55788,22,2605
55789,2203,3165
55790,931,3392
55791,972,1965
55792,1310,2500
55793,1029,3181
55794,201,931
55795,332,873
55796,826,4273
55797,2160,4174
55798,1153,4257
55799,1480,1979
55800,43,1258
55801,2281,3098
55802,3326,3476
55803,469,2227
55804,2604,3392
55805,403,2034
55806,1029,2397
55807,2227,4872
55808,2374,4838
55809,2160,3392
55810,111,3878
55811,2195,4233
55812,1299,3420
55813,3181,4284
55814,972,2374
55815,3710,4019
55816,972,3804
55817,3745,3804
55818,985,4671
55819,1607,3710
55820,2422,2662
55821,1276,4606
55822,2604,3387
55823,4221,4893
55824,3420,4257
55825,3098,3878
55826,486,2722
55827,198,3931
55828,1029,3227
55829,415,4174
55830,889,2203
55831,403,2831
55832,873,4671
55833,826,4431
55834,889,931
55835,201,386
55836,2486,3012
55837,2286,3387
55838,386,4168
55839,22,4233
55840,2286,2831
55841,486,4893
55842,3326,3710
55843,2555,2831
55844,198,2160
55845,3138,3745
55846,443,3476
55847,2195,4072
55848,3804,4273
55849,147,963
55850,2195,2722
55851,2662,3168
55852,2967,4072
55853,2486,4606
55854,931,4233
55855,3476,4233
55856,1159,2196
55857,1153,1480
55858,3476,4273
55859,826,4257
55860,2235,2831
55861,43,4671
55862,415,1276
55863,2397,4072
55864,2336,3168
55865,43,2079
55866,2500,2831
55867,2500,4233
55868,3138,4168
55869,117,3387
55870,889,4284
55871,2196,3326
55872,1159,4671
55873,2604,3202
55874,1676,4019
55875,22,1965
55876,1607,2286
55877,826,2034
55878,3641,4838
55879,1965,4403
55880,117,2196
55881,1859,2196
55882,3138,4184
55883,2374,4431
55884,3165,3168
55885,3098,3181
55886,386,1480
55887,2404,2604
55888,2449,3392
55889,2034,2407
55890,2605,4233
55891,1310,2604
55892,873,2831
55893,743,4273
55894,1299,1965
55895,2446,3745
55896,2079,3493
55897,1362,2936
55898,1859,3387
55899,931,4257
55900,3202,3476
55901,22,2710
55902,972,4838
55903,889,2235
55904,141,147
55905,782,3493
55906,1029,2034
55907,1310,1607
55908,1258,4431
55909,2160,2555
55910,873,1965
55911,1969,3641
55912,1979,2235
55913,201,4072
55914,2500,3326
55915,229,2500
55916,198,4083
55917,3392,3820
55918,3745,4606
55919,1607,3012
55920,889,4072
55921,469,2196
55922,2374,2831
55923,2805,4606
55924,4083,4284
55925,198,3745
55926,2446,3181
55927,2281,4388
55928,3326,3804
55929,2303,3878
55930,2196,4671
55931,826,1153
55932,1423,4505
55933,1423,4221
55934,403,1297
55935,3493,4671
55936,3710,4606
55937,2404,4257
55938,1159,1969
55939,2203,3121
55940,2034,4184
55941,1480,2831
55942,1159,4019
55943,2446,3326
55944,604,3641
55945,782,1859
55946,2605,3420
55947,43,782
55948,2422,3820
55949,332,3202
55950,2221,3493
55951,1607,2555
55952,201,2203
55953,229,1121
55954,2281,3476
55955,132,3420
55956,2235,3931
55957,22,2407
55958,782,1362
55959,443,2227
55960,3012,3089
55961,2675,3387
55962,826,3493
55963,604,2374
55964,2555,3475
55965,2449,4606
55966,201,2079
55967,332,2675
55968,743,1480
55969,2286,4257
55970,2722,4257
55971,1480,2407
55972,3181,4273
55973,604,2604
55974,2227,3641
55975,1965,2281
55976,415,2422
55977,782,1310
55978,1310,2805
55979,2079,4233
55980,2079,4838
55981,2967,3476
55982,43,1969
55983,2605,4168
55984,743,972
55985,132,2967
55986,1153,1276
55987,873,3476
55988,1159,2034
55989,2281,2831
55990,198,2404
55991,2662,4505
55992,332,3878
55993,4233,4606
55994,229,332
55995,201,3804
55996,972,1423
55997,963,3089
55998,931,2422
55999,2831,4403
56000,963,3392
56001,1480,2967
56002,3326,4083
56003,201,2831
56004,111,2195
56005,2079,2722
56006,2079,2805
56007,4284,4388
56008,403,4893
56009,826,3089
56010,1676,2662
56011,3168,4221
56012,1159,3227
56013,4072,4403
56014,386,4388
56015,2605,3227
56016,782,1299
56017,2404,3931
56018,1423,2605
56019,972,1607
56020,604,4221
56021,2221,4233
56022,2675,3476
56023,972,4221
56024,2374,4505
56025,1969,2227
56026,2446,3804
56027,147,2449
56028,1859,2675
56029,985,1299
56030,2967,3165
56031,2486,2967
56032,3138,4257
56033,1258,2281
56034,826,2160
56035,3202,4221
56036,985,2422
56037,2160,2336
56038,1297,3387
56039,1029,2446
56040,963,3476
56041,443,3475
56042,3089,4606
56043,2203,4388
56044,2831,4606
56045,2160,2286
56046,1297,1969
56047,4273,4431
56048,4221,4838
56049,43,4838
56050,604,2500
56051,147,3168
56052,2079,3641
56053,443,3227
56054,2449,3181
56055,782,1029
56056,1159,3168
56057,415,4671
56058,332,1159
56059,229,3165
56060,3326,4893
56061,1965,2710
56062,2203,3012
56063,873,2336
56064,743,1969
56065,1258,2936
56066,2034,4431
56067,2235,4083
56068,1258,2336
56069,3227,4174
56070,2336,3804
56071,3420,4083
56072,3493,4284
56073,2221,4284
56074,198,3387
56075,117,1676
56076,2221,3420
56077,22,2722
56078,386,2604
56079,1297,3227
56080,4257,4606
56081,2303,3641
56082,1859,2203
56083,1029,3326
56084,3326,3475
56085,2203,3227
56086,1310,2397
56087,889,3165
56088,469,4072
56089,3181,3820
56090,826,2195
56091,3931,4431
56092,985,4221
56093,2397,3202
56094,2286,3012
56095,147,4505
56096,43,4403
56097,2374,2486
56098,2486,2805
56099,403,2936
56100,3089,4284
56101,4019,4072
56102,743,4505
56103,403,3710
56104,3181,3931
56105,4184,4284
56106,3138,4284
56107,1121,3387
56108,2281,4505
56109,2486,3098
56110,198,985
56111,2397,2446
56112,3227,3710
56113,963,1276
56114,985,3227
56115,2486,4284
56116,117,2235
56117,1121,1676
56118,141,1029
56119,1029,3012
56120,332,3121
56121,782,972
56122,1029,3493
56123,2404,2486
56124,2555,3089
56125,826,2227
56126,889,1979
56127,2281,3138
56128,3168,3227
56129,1362,1480
56130,229,2195
56131,332,4257
56132,22,2203
56133,2605,2831
56134,2227,4083
56135,2160,2446
56136,1159,2675
56137,2407,3392
56138,2195,4838
56139,141,2397
56140,136,1297
56141,22,4872
56142,2446,4221
56143,1362,3804
56144,469,2221
56145,198,2407
56146,2227,3138
56147,2805,3089
56148,332,2662
56149,2675,4671
56150,2605,2675
56151,1607,3392
56152,1362,2555
56153,2605,3641
56154,2203,2604
56155,469,1299
56156,1965,2397
56157,1121,4431
56158,198,2500
56159,826,2203
56160,386,1423
56161,3641,4388
56162,43,136
56163,3012,4072
56164,972,2407
56165,2604,3089
56166,1153,2336
56167,2710,2805
56168,1607,4019
56169,1299,1979
56170,931,3420
56171,2710,4671
56172,2404,3878
56173,1423,3710
56174,1480,2196
56175,1362,2203
56176,111,136
56177,931,3878
56178,889,4174
56179,486,2407
56180,873,2604
56181,443,1276
56182,2936,4872
56183,985,2303
56184,443,2079
56185,2079,2422
56186,2195,2604
56187,2195,4671
56188,2422,4388
56189,985,4174
56190,486,4671
56191,782,1159
56192,2500,3641
56193,229,3089
56194,443,1159
56195,3168,4403
56196,1297,3804
56197,132,2605
56198,2404,3493
56199,22,4174
56200,963,2196
56201,1965,3476
56202,141,3181
56203,386,3804
56204,931,2195
56205,2404,3121
56206,1121,3641
56207,147,2281
56208,1029,3420
56209,3493,3745
56210,2805,4671
56211,826,1676
56212,873,2486
56213,873,972
56214,1676,2235
56215,1607,2281
56216,198,2662
56217,469,4019
56218,1153,2710
56219,443,2446
56220,3165,4273
56221,1159,2160
56222,198,2203
56223,2407,3493
56224,2034,3420
56225,2281,4184
56226,2203,2662
56227,1310,3138
56228,4221,4431
56229,743,2604
56230,403,3820
56231,3089,3165
56232,1969,3202
56233,963,2662
56234,443,2196
56235,141,1676
56236,2196,3710
56237,2446,3931
56238,3326,3820
56239,1159,2281
56240,826,3387
56241,2831,4257
56242,2397,4284
56243,2303,4606
56244,2407,3820
56245,2831,3392
56246,332,4403
56247,136,2605
56248,132,403
56249,4233,4284
56250,229,3493
56251,2235,4168
56252,1979,3878
56253,469,4273
56254,4019,4872
56255,2336,3476
56256,1258,4233
56257,117,873
56258,2227,3392
56259,1482,2630
56260,1612,2630
56261,23,2630
56262,1271,2630
56263,2271,2630
56264,1482,1612
56265,23,1482
56266,1271,1482
56267,1482,2271
56268,23,1612
56269,1271,1612
56270,1612,2271
56271,23,1271
56272,23,2271
56273,1271,2271
56274,23,2719
56275,2086,3457
56276,811,3457
56277,47,3457
56278,3457,3984
56279,1212,3457
56280,811,2086
56281,47,2086
56282,2086,3984
56283,23,2086
56284,1212,2086
56285,811,4686
56286,47,811
56287,811,3984
56288,811,1298
56289,23,811
56290,811,1212
56291,47,4686
56292,3984,4686
56293,1212,4686
56294,47,3984
56295,47,1298
56296,47,1212
56297,1298,3984
56298,23,3984
56299,1212,3984
56300,23,1298
56301,1212,1298
56302,23,1212
56303,35,4097
56304,2494,4097
56305,395,4097
56306,3245,4097
56307,2193,4097
56308,4097,4689
56309,24,4097
56310,3737,4097
56311,3770,4097
56312,539,4097
56313,446,4097
56314,35,2494
56315,35,395
56316,35,3245
56317,35,2193
56318,35,4689
56319,24,35
56320,35,3737
56321,35,3770
56322,35,539
56323,35,446
56324,395,2494
56325,2494,3245
56326,2193,2494
56327,2494,4689
56328,24,2494
56329,2494,3737
56330,2494,3770
56331,539,2494
56332,446,2494
56333,395,3245
56334,395,2193
56335,395,4689
56336,24,395
56337,395,3737
56338,395,3770
56339,395,539
56340,395,446
56341,2193,3245
56342,3245,4689
56343,24,3245
56344,3245,3737
56345,3245,3770
56346,539,3245
56347,446,3245
56348,2193,4689
56349,2193,3737
56350,2193,3770
56351,539,2193
56352,446,2193
56353,24,4689
56354,3737,4689
56355,3770,4689
56356,539,4689
56357,446,4689
56358,24,3737
56359,24,3770
56360,24,539
56361,24,446
56362,3737,3770
56363,539,3737
56364,446,3737
56365,539,3770
56366,446,3770
56367,446,539
56368,2494,2911
56369,24,412
56370,522,2008
56371,99,3772
56372,78,2680
56373,1292,2779
56374,1902,4411
56375,24,1189
56376,1490,2008
56377,307,558
56378,775,4284
56379,1292,1594
56380,174,4163
56381,339,4777
56382,940,2208
56383,487,1182
56384,760,3125
56385,2482,3248
56386,136,4411
56387,2058,4076
56388,1902,4845
56389,940,4691
56390,1100,4845
56391,1145,3388
56392,3317,4398
56393,3691,3773
56394,3332,4452
56395,732,760
56396,2375,2779
56397,639,4796
56398,3355,4262
56399,2779,3334
56400,174,4602
56401,861,4692
56402,1274,4398
56403,4244,4777
56404,1594,4806
56405,1274,3334
56406,487,4256
56407,282,3256
56408,3121,4845
56409,4256,4602
56410,3249,3388
56411,1696,3125
56412,1163,2008
56413,339,3334
56414,1172,3334
56415,1163,1902
56416,244,4452
56417,2821,3121
56418,732,2821
56419,2370,4789
56420,945,3499
56421,2710,3334
56422,2821,4687
56423,1145,1179
56424,799,3323
56425,136,1179
56426,760,3820
56427,244,307
56428,1058,4452
56429,2058,2911
56430,244,558
56431,2712,3772
56432,185,978
56433,940,2115
56434,307,4665
56435,3334,4284
56436,940,3377
56437,4465,4665
56438,430,4691
56439,99,487
56440,861,4687
56441,1072,3333
56442,4411,4664
56443,2208,3553
56444,593,4704
56445,3256,3691
56446,2991,4664
56447,3176,3333
56448,230,2710
56449,2008,2370
56450,2680,2712
56451,109,1696
56452,1088,1163
56453,2494,4557
56454,2662,3323
56455,558,4262
56456,1176,3256
56457,99,639
56458,2778,4560
56459,339,360
56460,593,1618
56461,3805,4256
56462,1292,3125
56463,639,1072
56464,1618,4512
56465,1146,2008
56466,1058,3553
56467,1072,4076
56468,1146,3249
56469,1618,4076
56470,282,1146
56471,2911,4163
56472,775,4069
56473,1182,4687
56474,4390,4687
56475,775,2847
56476,2481,4023
56477,1145,3333
56478,799,4163
56479,593,4691
56480,2058,3772
56481,2375,3674
56482,3772,4163
56483,4630,4777
56484,339,1490
56485,185,3772
56486,3805,4505
56487,173,4777
56488,297,4069
56489,3334,4636
56490,1189,4076
56491,861,2481
56492,2911,4665
56493,2490,3425
56494,339,3603
